Date,AAPL,MSFT,AMZN,JNJ,FB,XOM,BRK_B,JPM,GOOGL,GOOG,GE,WFC,T,PG,BAC,PFE,CVX,CMCSA,VZ,PM,HD,MRK,UNH,V,C,KO,PEP,CSCO,INTC,DIS,ORCL,MO,IBM,AMGN,MMM,MCD,MDT,MA,ABBV,BA,WMT,CELG,HON,BMY,GILD,PCLN,SLB,UTX,UNP,SBUX,ABT,AGN,QCOM,LLY,CVS,USB,GS,TXN,TWX,UPS,ACN,DOW,NKE,DD,COST,LMT,MDLZ,NEE,CL,WBA,LOW,MS,AXP,CAT,DUK,PYPL,BIIB,MET,GD,AIG,COP,KHC,FDX,DHR,MON,BK,BLK,SPG,SO,GM,RTN,OXY,F,COF,EMR,KMI,HAL,EXC,ALL,FOXA,TGT,FOX
2013-04-22,52.201280884,27.5114188008,263.55,75.2788367374,25.97,76.1984974433,105.02,42.4986611113,401.295761572,,18.5788578165,32.5334268502,31.4730636125,71.1696879843,11.2273969383,26.6428728754,98.6492251554,18.9069085813,43.1153849813,76.9791247536,67.5174012068,41.8010175395,55.2524073674,39.6226017049,44.2942888652,37.4273476933,73.9176534218,18.1311561699,19.9548761746,58.894788514,30.7086806371,29.4935990882,165.594100391,103.440068846,95.2537661587,86.7085256679,42.5463536979,50.8251395665,38.3558417866,77.7880646848,69.6769159519,63.42,68.3083261886,37.7607723326,51.4086359556,690.87,64.9941258428,84.8424843043,67.2393750434,27.5926117421,33.7549618175,97.0820242876,57.1582440121,50.7878465327,54.3979254787,29.5487967548,131.77321751,31.0579956677,53.1413257684,73.7773704626,68.5016508024,27.1128732332,29.158699547,42.9381788886,97.1095572615,83.9754599708,29.5205668118,70.2667097069,55.1242539258,45.869098456,35.3213595012,19.3997637565,62.8952873102,72.3487844809,61.8499669539,,215.2,31.6040375411,60.9345776457,36.3853821624,49.2026223012,,89.9496054816,43.7452112927,95.9933900583,25.1564488899,224.157229721,141.668888048,39.8003764489,25.3196826229,51.6613372151,66.0641799171,10.8292881872,51.0405195378,46.9795045128,32.8097476348,36.933565622,31.1291690239,45.2312662772,23.7750521695,60.719216645,23.8180567747
2013-04-23,53.1780826383,27.3061762992,268.9,75.8290298151,25.98,77.2451563366,106.68,43.2346463724,405.200816102,,18.7093884334,32.8877249918,31.6924730412,72.1664133443,11.562686096,26.7720817642,99.4193271962,19.1077974048,43.2227810351,77.6260081549,67.0786203703,42.4203564889,54.6179656753,40.1386913621,45.5794609231,37.4098255268,74.5559445044,18.412941987,20.3865922456,59.4456509126,30.6567360751,29.7025956804,168.926612234,102.838142859,96.6852736085,87.0926552621,43.0359231173,51.6905424332,39.171554259,78.8975332863,70.677789953,63.0,68.4640094632,38.0939821051,50.7238215636,702.35,65.6419684561,84.171935993,67.2348145866,27.9455186113,34.0477671247,97.9948036677,57.8397529606,51.4493763156,54.3136746906,29.8673085769,135.003323616,31.8520668008,53.3267332848,74.2027024086,69.7448085965,27.6990502279,29.3107657767,44.7098791879,99.0395589226,85.0355570659,29.8295356367,70.4425743288,55.5912146351,45.7768436321,35.6212489955,20.2428244702,63.6406710032,73.5646569319,61.9582127226,,212.76,33.3259674994,61.6047937325,38.2795706666,49.5369840837,,90.6011323537,43.8193682876,96.2717662498,25.5178122441,232.183617292,142.104792319,39.9481806115,25.839060728,52.0696196483,66.9908497694,11.0780467213,51.9440547463,47.7218837438,33.2556236924,37.3095754527,31.2989490568,45.9603562662,23.7750521695,61.2376585817,23.7836624689
2013-04-24,53.0906156716,28.3413123942,268.78,74.8883771339,26.11,77.3576072921,106.75,43.7282950231,407.986414978,,19.1096823255,33.0737315161,30.099723114,67.9535000574,11.7925986613,26.35861332,100.096339979,19.0003452434,42.7931968199,77.9992101172,66.9872076961,41.8271867909,54.8512162974,40.4779052212,46.2269521889,36.9279659474,72.9956774137,17.9550400342,20.6351560441,58.8283051211,30.7039584042,29.7025956804,169.014773923,95.6971118319,97.1174268009,88.1926627363,42.8511799402,51.7898350006,38.4599752937,81.2685750555,69.7305342019,59.139,68.5281143409,37.3285001952,48.0986997276,700.8,66.7642873497,83.3654657267,67.1755286482,28.1525573078,33.4164056811,97.5086494327,58.4150527222,49.4383257756,53.9017819491,30.1676197235,135.938354331,32.1286533753,52.6115900073,73.9900364356,71.1250793826,28.1452446568,29.2394847315,44.9313417253,99.5751574697,85.587508446,29.4550279702,70.8382697283,53.9751643373,45.2509911357,35.3401025946,20.09294701,63.6123652934,73.2847438497,62.2163372482,,206.18,33.8381312818,65.8556163105,39.2031053602,49.9485062775,,91.8555646896,44.4645341433,96.661492918,25.8050497821,231.458826441,142.750576424,39.4390773848,26.3584388331,52.7410174273,69.1558129643,11.0531708679,52.6078765322,48.2808516354,33.6341977036,38.4658056822,31.5451301044,45.8680663942,23.3879764286,61.2552328846,23.3795293756
2013-04-25,53.4726944275,28.5019369607,274.7,75.6249259314,26.14,76.1811972963,107.47,43.9796070634,405.802673979,,19.1009802844,33.3394551223,30.2947537174,67.4776845746,11.9171346342,26.0657398386,100.290981154,19.0377199082,43.9662921768,78.4885193567,67.0694791029,41.3038017633,55.364367666,40.8898077645,46.2171417152,37.1031876126,73.421204802,18.1751852038,20.390953014,58.8852908865,30.4772912243,30.0453500916,170.989595756,99.0989056672,94.4254725399,88.1228209919,43.4423581071,52.093553442,38.3905529556,82.0201505597,70.2845894526,58.975,68.2533791505,36.2208028432,48.9166724736,711.22,67.0106500336,83.4651418271,67.5950906737,28.4678207776,33.3889551835,98.1138618477,55.2641801814,49.7735008656,54.2387851013,30.3132251279,136.722268971,32.2178748509,52.4350114203,75.6913642195,72.5144910349,29.7200485232,29.4960964941,45.39130238,100.775636972,86.095654161,29.6610071868,70.7327509551,54.6710273551,45.8506474912,35.4150749682,20.0742123275,64.2822670934,73.9232955686,62.5660543473,,216.0,34.3591254743,67.5082039218,39.8439253516,50.0428134469,,91.6999761828,44.8204877188,98.2946332419,25.8791755984,235.843363688,142.080575415,39.488345439,26.5835026786,53.8025517537,70.1562883802,11.1692581839,52.5802172912,48.3769242417,33.2219726692,38.3060015041,31.5705971094,45.7111736117,23.4481882105,62.0987994255,23.482712293
2013-04-26,54.6282273339,28.3680831553,254.81,75.5361851125,26.85,76.1206467819,107.1,43.8719019033,401.950783563,,19.3272333538,33.5520340072,30.099723114,67.9358772617,11.8979752537,25.919303098,101.585768102,19.3273735608,44.305002808,79.0441756116,67.0511965681,41.7574021205,55.4949880144,40.5190954756,46.0307427144,36.8841605311,73.1463850304,18.2016026242,20.4083960876,58.7618217281,30.5613469702,30.1540283195,171.306977837,98.8435431273,93.4441246655,88.0791699017,42.8234684636,52.1120491164,39.7789997171,83.0759351965,70.6331080779,60.17,67.6764352505,36.2748368604,48.8691159186,701.19,66.9194045951,82.5952413151,67.2758586978,28.2325495315,33.361504686,100.147772423,54.4499097496,49.7999620569,54.0421999292,30.1494190479,136.108359915,32.1375755228,52.6822214421,75.9483356035,71.902053004,29.2388584529,29.4105592399,45.0591085738,100.90491938,86.7089334722,29.543973541,70.8206832661,54.4741713698,45.4539517483,35.3307310479,20.09294701,63.9237281018,74.0719993935,62.3329096145,,213.59,34.0235698927,67.2970399493,38.5151662517,50.505775915,,91.5832848027,44.4497027443,97.1347324437,25.9816489359,236.022324392,141.765755663,39.3733866459,26.4017203419,54.6191166201,71.0665569962,11.3350972066,52.6908542555,47.5472062777,32.9416543112,38.1367970803,31.6894431324,45.3050981748,23.413781478,61.9669921535,23.4311208343
2013-04-29,56.3192990037,29.0998172914,249.74,75.9443928797,26.98,76.3022983253,106.61,43.9078036233,410.798094363,,19.3794456006,33.5520340072,30.3110062676,68.4469383358,11.8596564929,26.2121765793,102.668988555,19.3834355581,44.1645618146,79.5832451127,67.3437171257,41.7137867016,55.9894793333,40.6814335367,45.9326379772,37.0068156968,73.2704971853,18.4745826345,20.722371412,59.8350536427,30.4489578269,30.6054609586,175.574003583,97.2840076157,93.4801374315,89.20536803,43.2668520888,52.4702811242,39.2496543893,82.2259390906,70.0522437023,59.235,67.5848568537,35.9416270878,48.5932878996,699.43,67.5489981208,83.0211301074,67.2302541298,28.505464177,33.6085591639,104.751355384,54.5295666396,49.4030441871,53.7707251677,30.2950244523,137.052835385,32.3443926009,53.0883521923,76.4445562071,74.1598469389,29.6325594195,29.7622123961,46.0812433619,100.313914086,86.7877836694,29.6048310368,71.4537959051,54.6481371242,45.5923339842,35.8461661163,20.8534744436,63.8105052624,74.1769667994,62.6160139328,,223.61,34.5710553153,67.2786778647,38.9298144814,51.3545404398,,91.1651406908,44.6647580295,98.8235480059,26.158648337,239.995252019,142.064430812,39.5294021509,26.6527530926,55.090909654,72.0506311757,11.3268052555,53.0227651484,48.3070532553,33.0435882595,39.0768216571,32.0714482063,45.4527619701,23.2933579142,62.0724379711,23.3365364933
2013-04-30,57.9769813375,29.5370730557,253.81,75.6338000133,27.769,76.9770040582,106.32,43.9885824935,413.561625118,,19.3968496828,33.6406085426,30.4410266699,67.6451011334,11.7925986613,25.040682654,103.25291208,19.2946707291,44.5363173854,79.2763901659,67.0511965681,40.9984938305,55.9148391342,40.8171190804,45.7756703976,37.0856654461,73.1109244147,18.4217477938,20.888080611,59.6830916017,30.9589589815,30.5218623217,178.562684839,95.0404653007,94.2724182842,89.1704471579,43.1190575471,53.825332632,39.9612333546,81.7875200465,69.4535065766,59.035,67.346753022,35.7705193668,48.1652789046,695.99,67.9139798748,82.7221018064,67.4765187969,28.6278052249,33.782412315,104.900178109,54.5207158741,48.8473591695,54.4634538694,30.2859241145,137.959531836,32.5602017258,52.779339665,76.0635296722,74.443213789,29.6675550609,30.2231631549,46.4304727478,100.129224932,86.8140670684,29.4456652785,72.1308746997,54.6664493089,45.6753633257,36.0054824101,20.7971390781,64.5464537188,74.0632521097,62.6160139328,,218.93,34.4297687546,67.9029887401,39.0334765389,51.8260762869,,91.4179720143,45.1912726933,99.1204826102,26.2890689484,238.465138001,143.743469485,39.6033042322,26.6960346014,55.6897238894,73.1987177185,11.3682650112,53.2716983181,48.4817307214,33.2134781735,40.2048511492,31.8422451619,45.4619909573,23.276154548,62.0021407594,23.3709307991
2013-05-01,57.5200057178,29.1979767487,248.23,74.7463918236,27.43,75.6967931805,106.12,43.0910394922,411.48521544,,19.275021107,33.1800209586,30.5222894213,67.8389518856,11.6297439276,24.8942459133,101.780409277,19.556293383,43.2888709144,79.3427371814,66.5118617899,39.8557698535,55.7189086117,40.225917783,45.0006429734,36.980532447,72.8804304127,17.9462342274,20.9229667582,60.0345038215,31.317848683,30.3630249117,175.99717969,95.3414282942,94.1283672201,88.5069505861,43.0913460705,52.5491311042,39.5273437416,81.5817315156,69.757343327,58.33,66.4218112141,35.7705193668,47.6897133546,694.06,67.3300090684,82.5046266785,66.43217419,28.2984254804,33.7549618175,103.570695098,54.8039403721,47.8418338995,54.9970421936,29.8582082391,134.691646711,32.7400426633,52.5144717845,75.159699287,72.9166891448,29.0026378729,30.1091134827,45.4594446992,99.9353013203,87.0418565269,29.4550279702,71.5153485228,54.5428420623,45.1495108294,35.7805652894,20.5154622509,64.4237956427,72.6724339822,62.3578894073,,214.33,33.9087745621,67.7377299789,38.8167286006,51.4488476092,,89.4633913979,44.5980167341,97.1532908565,25.8046495347,233.490030431,142.532624288,39.2830618799,26.1247186858,55.9437662923,71.7964120127,11.177550135,52.875249196,47.4249320514,32.7292919188,39.5562341912,31.1970810371,44.6682980579,23.3965781118,61.9845664565,23.482712293
2013-05-02,58.3357530274,29.5906145778,252.55,75.57168144,28.97,76.6656014122,107.3,43.1538675023,416.089428204,,19.4229558062,33.1357336909,30.5222894213,68.5174295185,11.6776423787,25.2129611724,103.27830006,19.6730892107,43.3962669682,78.7953743034,67.0329140332,39.8906621887,55.4949880144,42.4986506393,45.6677551866,36.7615053654,73.1907108,18.2544374649,21.0276251997,60.6708448682,31.8184053718,30.6389004134,178.430442305,96.2990378189,95.4698427549,89.1006054135,43.8210816202,53.1049747902,38.1736081491,82.503306241,70.1147983274,59.63,67.7405401283,36.0316837831,49.6300207986,707.95,67.7497380855,83.1389291351,67.1162427098,28.4113556785,33.9105146369,105.654213249,55.6624646318,48.2475721663,55.1842661671,29.6489004703,135.692790709,33.0008120226,52.752852877,75.6116144796,72.660744893,28.9763911418,30.0901052039,45.5786937578,100.369320833,88.1983260852,29.4175772035,71.8670777668,55.2707514032,45.094157935,36.4272020115,20.9285882642,65.4616716709,73.7046134731,62.2662968337,,217.3,35.2951489388,68.3620408543,39.7025680006,52.2633186179,,89.7453955664,44.8353191178,98.4616589568,26.0282277256,234.751703394,143.71118028,39.1988956206,26.9730362575,56.7058935009,72.2392453934,11.2026119066,53.6404881992,48.7350130473,32.890687337,39.8570420558,30.8490319697,44.5298632499,23.9556875152,60.7983010082,24.0072254566
2013-05-03,58.9197390628,29.8850929497,258.05,76.095252272,28.311,77.8679616284,108.64,42.6961205716,424.169370211,,19.6405068345,33.4280296577,30.3435113682,68.8963196251,11.7255408298,24.9459294688,104.505385729,19.8739780343,43.5201854918,78.173371033,67.608813881,39.8383236859,54.9725066209,43.5017544799,46.0896961993,37.0068156968,73.430069956,18.3424955327,21.0930367256,61.5446266039,31.5256269312,30.5218623217,180.299470112,97.1107258922,97.0814140349,89.8514041657,44.0797220682,53.8856869377,38.772375815,83.8722473379,70.8207719531,60.82,68.9035857679,36.2027915041,52.4548801656,724.77,69.0910460314,84.3712881937,68.1469059464,29.1124639919,33.6726103249,105.624448704,56.4413320015,48.5033636824,54.8940690083,29.821806888,137.298399007,33.2795654756,53.3532200729,76.2850567274,72.6698857592,29.7112996128,30.6746097744,45.9449587235,101.34817335,89.3723179095,29.7078206451,71.884664229,55.4630293424,44.3007664492,37.1019533737,21.3698819602,66.2636667836,76.0838746723,62.0081723082,,218.85,35.7454998509,69.0781621526,41.9548617941,53.0863630056,,91.9139103796,45.0874529004,99.5473261039,26.4381210756,242.795987036,144.849374765,39.2237943475,27.7867286221,57.1958324208,74.4288104428,11.553476709,53.9539595981,49.6258681245,33.0011157811,39.9980457423,30.3991148827,44.9359386868,24.0245009802,61.9494178506,24.0502183389
2013-05-06,60.3247099507,30.1171062123,255.72,75.145725509,27.57,78.3523657443,110.0,43.2436218024,432.108878713,,19.6492088757,33.5697489143,30.1403544897,68.5086181206,12.3386410039,24.7391952467,104.302281894,19.9861020288,42.9997276926,77.2196326849,68.7971786464,39.2364309042,56.1667498061,43.3442623311,46.5901378655,36.8666383646,73.1375198765,18.3248839192,21.0490195371,61.7915649205,31.6484049869,30.1623881832,178.774272892,95.6059109248,97.0904172264,89.1093356315,44.0612477505,53.3191352297,38.6942756847,84.2748770723,70.4454442027,60.61,69.6728443012,36.0406894526,51.7700657736,726.71,69.4925259608,84.715623813,69.0453159358,29.3994949121,32.8033445692,106.358640814,56.5209888915,48.0447030329,54.2387851013,29.9310109413,140.207383453,33.3065416163,53.5386275893,77.1268595371,72.0483068621,29.7550441646,30.3942376634,45.902369774,100.738699141,89.5300183038,29.1647845286,70.8734426526,55.0281149563,44.1347077662,38.2452820707,21.8581217941,66.1032677611,76.6174589854,60.7008964854,,215.73,35.9839209221,69.0873431948,42.8595488409,53.3435643767,,93.5767625458,45.4656535744,99.4638132465,26.2704374325,245.48934563,144.792868656,38.8088155668,27.544352173,57.141394763,73.2807239001,11.7706787296,54.4426061905,50.0450940432,33.1879946864,40.4774582765,29.9237307907,45.314327162,24.0589077127,61.5364217316,24.0932112212
2013-05-07,60.056023999,29.7244683832,257.73,75.9000224703,26.889,78.8454199337,109.9,44.1052630836,429.942190354,,19.736229287,34.0126215913,30.4897843207,68.6760346794,12.3578003843,25.0062269503,104.124566039,20.1122415227,43.7184551296,77.6343015319,68.6234945653,39.4894003342,56.4466505527,43.5623283834,47.208330512,37.4098255268,73.8821928061,17.9462342274,21.2603020419,62.7508253043,31.4122933412,30.488422867,179.523647249,95.2684675685,97.243471482,89.3014004286,44.4307341048,53.6627653893,38.971965037,84.8117167182,70.4454442027,60.8325,70.4237871551,36.0406894526,50.5335953436,725.05,70.1586176618,85.0599594323,70.1033419131,29.3618515128,32.995498052,106.378483844,56.6183473127,47.7800911197,54.8004570215,30.1676197235,141.029077112,33.3065416163,54.3155733722,78.5623548548,72.2585467832,30.2187364142,30.370477315,46.5497218064,101.311235519,90.134536482,29.4082145119,71.8582845357,55.0876295565,45.3801478892,37.7579616425,21.8487325665,66.2731020203,78.5418614259,61.3670242932,,212.55,36.2532484283,69.0414379834,42.0302523813,53.8751138771,,96.7760512165,45.6287989632,100.085520074,26.4660683495,246.563109854,144.38925359,39.2320939231,27.3971950433,57.5768960251,73.1905171003,11.8542179683,54.4702654316,49.3987874185,33.3493901046,40.8158671241,30.1444448334,45.5081358933,24.1879329597,61.9933536079,24.2565841738
2013-05-08,60.7345476841,29.4389135984,258.68,75.837903897,27.12,79.3211739761,110.94,44.6617397444,438.167581348,,20.0233966443,34.3226324651,30.74169885,69.1166045708,12.472756667,24.9545433947,104.395371152,20.2173577676,43.8754185928,78.3807054564,68.9434389252,39.2451539879,58.3219855545,43.4339117081,48.3662151515,37.1995595285,73.8024064208,18.2456316581,21.3483364189,62.6748442838,31.6011826578,30.5302221854,181.410307393,95.8247931019,97.4145321207,88.13155121,45.0865723837,53.9022356989,37.7397185362,84.5746125412,70.3471440776,61.37,70.9549418567,35.7344966887,49.8202470186,735.27,70.7973357313,85.5220940792,70.8603777418,29.4657204199,33.2059518666,106.447934449,56.7511087962,48.0888050184,54.5664270548,30.3314258034,141.916884053,33.3515018506,53.9712451275,78.8902148965,73.1269290658,30.1924896831,30.3657252453,46.5923107559,101.218890942,89.1883341161,28.9494426204,71.17241251,55.1746124337,45.3155695124,39.6885002621,22.2243016695,66.3391486766,78.9967201846,60.709223083,,210.71,36.6710764509,69.2434209137,41.7946567962,53.6607794011,,99.1390516632,45.7103716576,100.484525949,26.4474368336,248.084275837,145.575881883,38.9499083522,27.7694160186,57.3047077363,73.2151189548,11.870925816,55.1709662056,49.9315536902,33.4853020358,41.0790740056,30.3142248662,45.858837407,23.947085832,61.3343172478,24.0244226095
2013-05-09,60.2081746208,29.1444352265,260.16,75.5628073581,27.04,79.2865736821,110.66,44.0155087835,437.08925265,,19.8232496983,33.8227449702,30.3353850931,68.9139424208,12.3673800745,24.8416269088,104.632325626,20.0701950247,43.5449691965,77.7172353013,69.3547959594,39.6813081776,57.8554843103,43.2691506908,47.6891470149,36.9016826976,73.4478002638,18.3424955327,21.4451742335,63.3206829581,31.8278498376,30.3881045027,180.010891878,95.3596684756,98.9630810601,87.0315437357,45.1419953369,53.723119695,38.3905529556,85.0872404565,70.481994833,61.355,71.2296770472,35.9596384269,50.2102107696,737.5,70.4871012404,85.8664296985,70.0805396291,29.4421138501,33.1053000422,105.971701729,56.7422580306,48.1240866069,53.8175311611,30.3132251279,140.292386245,33.2795654756,53.9447583394,78.7307154168,73.209196861,30.5511950082,30.2896921304,47.1715204692,100.784871429,88.7940831303,28.6311111039,70.2051570892,55.0235369101,44.107031319,39.1449505536,21.9801817526,66.2447963104,78.681817967,59.9931356896,,209.28,36.0843392277,69.0873431948,41.5307897409,53.6522060221,,97.6609608488,45.7845286525,99.7143518189,26.2518059165,246.786810734,144.413470494,38.3606384837,27.3971950433,57.5768960251,72.3294521932,11.8625718921,54.8113960715,50.4031828487,33.5192800186,40.9474705649,30.2208458482,45.6188837397,25.0136945401,61.0531284008,25.1164418191
